simulation_id,probability,payoutMultiplier
1066,0.0001,853
1067,0.0001,62
1068,0.0001,124
1069,0.0001,144
1070,0.0001,817
1071,0.0001,185
1072,0.0001,908
1073,0.0001,85
1074,0.0001,1762
1075,0.0001,231
1076,0.0001,78
1077,0.0001,682
1078,0.0001,0
1079,0.0001,275
1080,0.0001,832
1081,0.0001,47
1082,0.0001,1585
1083,0.0001,23
1084,0.0001,249
1085,0.0001,186
1086,0.0001,77
1087,0.0001,2705
1088,0.0001,0
1089,0.0001,77
1090,0.0001,1457
1091,0.0001,931
1092,0.0001,31
1093,0.0001,1609
1094,0.0001,309
1095,0.0001,77
1096,0.0001,66
1097,0.0001,31
1098,0.0001,2527
1099,0.0001,3400
1100,0.0001,943
1101,0.0001,1140
1102,0.0001,1669
1103,0.0001,928
1104,0.0001,2355
1105,0.0001,240
1106,0.0001,0
1107,0.0001,2194
1108,0.0001,87
1109,0.0001,93
1110,0.0001,146
1111,0.0001,0
1112,0.0001,915
1113,0.0001,726
1114,0.0001,118
1115,0.0001,717
1116,0.0001,1382
1117,0.0001,891
1118,0.0001,1415
1119,0.0001,0
1120,0.0001,761
1121,0.0001,832
1122,0.0001,1457
1123,0.0001,93
1124,0.0001,299
1125,0.0001,791
1126,0.0001,221
1127,0.0001,843
1128,0.0001,32
1129,0.0001,109
1130,0.0001,16
1131,0.0001,139
1132,0.0001,938
1133,0.0001,115
1134,0.0001,200
1135,0.0001,70
1136,0.0001,694
1137,0.0001,23
1138,0.0001,1575
1139,0.0001,62
1140,0.0001,840
1141,0.0001,78
1142,0.0001,109
1143,0.0001,0
1144,0.0001,751
1145,0.0001,896
1146,0.0001,123
1147,0.0001,77
1148,0.0001,93
1149,0.0001,92
1150,0.0001,103
1151,0.0001,629
1152,0.0001,3430
1153,0.0001,93
1154,0.0001,0
1155,0.0001,869
1156,0.0001,62
1157,0.0001,976
1158,0.0001,693
1159,0.0001,78
1160,0.0001,93
1161,0.0001,1644
1162,0.0001,224
1163,0.0001,914
1164,0.0001,1095
1165,0.0001,140
1166,0.0001,1605
1167,0.0001,1574
1168,0.0001,247
1169,0.0001,62
1170,0.0001,1966
1171,0.0001,16
1172,0.0001,0
1173,0.0001,748
1174,0.0001,63
1175,0.0001,264
1176,0.0001,2376
1177,0.0001,78
1178,0.0001,62
1179,0.0001,1585
1180,0.0001,0
1181,0.0001,1431
1182,0.0001,616
1183,0.0001,0
1184,0.0001,178
1185,0.0001,31
1186,0.0001,178
1187,0.0001,2127
1188,0.0001,123
1189,0.0001,123
1190,0.0001,1089
1191,0.0001,54
1192,0.0001,858
1193,0.0001,54
1194,0.0001,1879
1195,0.0001,63
1196,0.0001,100
1197,0.0001,876
1198,0.0001,46
1199,0.0001,2178
1200,0.0001,123
1201,0.0001,82
1202,0.0001,31
1203,0.0001,776
1204,0.0001,3124
1205,0.0001,212
1206,0.0001,1682
1207,0.0001,0
1208,0.0001,923
1209,0.0001,0
1210,0.0001,24
1211,0.0001,139
1212,0.0001,147
1213,0.0001,108
1214,0.0001,765
1215,0.0001,927
1216,0.0001,148
1217,0.0001,909
1218,0.0001,93
1219,0.0001,1023
1220,0.0001,910
1221,0.0001,4411
1222,0.0001,1691
1223,0.0001,108
1224,0.0001,938
1225,0.0001,1007
1226,0.0001,185
1227,0.0001,186
1228,0.0001,3239
1229,0.0001,822
1230,0.0001,815
1231,0.0001,942
1232,0.0001,62
1233,0.0001,0
1234,0.0001,77
1235,0.0001,219
1236,0.0001,109
1237,0.0001,62
1238,0.0001,1466
1239,0.0001,796
1240,0.0001,979
1241,0.0001,313
1242,0.0001,175
1243,0.0001,801
1244,0.0001,131
1245,0.0001,879
1246,0.0001,812
1247,0.0001,614
1248,0.0001,1015
1249,0.0001,154
1250,0.0001,674
1251,0.0001,54
1252,0.0001,1717
1253,0.0001,2164
1254,0.0001,1555
1255,0.0001,32
1256,0.0001,62
1257,0.0001,1838
1258,0.0001,1508
1259,0.0001,932
1260,0.0001,123
1261,0.0001,874
1262,0.0001,123
1263,0.0001,0
1264,0.0001,879
1265,0.0001,877
1266,0.0001,124
1267,0.0001,31
1268,0.0001,297
1269,0.0001,1636
1270,0.0001,180
1271,0.0001,85
1272,0.0001,0
1273,0.0001,16
1274,0.0001,907
1275,0.0001,1162
1276,0.0001,113
1277,0.0001,1028
1278,0.0001,70
1279,0.0001,31
1280,0.0001,775
1281,0.0001,209
1282,0.0001,0
1283,0.0001,108
1284,0.0001,23
1285,0.0001,16
1286,0.0001,799
1287,0.0001,1835
1288,0.0001,186
1289,0.0001,46
1290,0.0001,938
1291,0.0001,1697
1292,0.0001,62
1293,0.0001,807
1294,0.0001,897
1295,0.0001,62
1296,0.0001,216
1297,0.0001,963
1298,0.0001,77
1299,0.0001,0
1300,0.0001,93
1301,0.0001,54
1302,0.0001,3176
1303,0.0001,1442
1304,0.0001,660
1305,0.0001,109
1306,0.0001,4396
1307,0.0001,226
1308,0.0001,63
1309,0.0001,169
1310,0.0001,776
1311,0.0001,2644
1312,0.0001,78
1313,0.0001,31
1314,0.0001,1058
1315,0.0001,77
1316,0.0001,103
1317,0.0001,108
1318,0.0001,0
1319,0.0001,946
1320,0.0001,961
1321,0.0001,1539
1322,0.0001,190
1323,0.0001,31
1324,0.0001,1598
1325,0.0001,46
1326,0.0001,31
1327,0.0001,763
1328,0.0001,152
1329,0.0001,47
1330,0.0001,822
1331,0.0001,1384
1332,0.0001,931
1333,0.0001,69
1334,0.0001,2334
1335,0.0001,171
1336,0.0001,139
1337,0.0001,1488
1338,0.0001,93
1339,0.0001,863
1340,0.0001,42
1341,0.0001,1067
1342,0.0001,16
1343,0.0001,965
1344,0.0001,54
1345,0.0001,62
1346,0.0001,906
1347,0.0001,131
1348,0.0001,46
1349,0.0001,46
1350,0.0001,149
1351,0.0001,123
1352,0.0001,1237
1353,0.0001,177
1354,0.0001,928
1355,0.0001,62
1356,0.0001,32
1357,0.0001,175
1358,0.0001,46
1359,0.0001,707
1360,0.0001,93
1361,0.0001,0
1362,0.0001,180
1363,0.0001,1546
1364,0.0001,131
1365,0.0001,62
1366,0.0001,108
1367,0.0001,62
1368,0.0001,935
1369,0.0001,63
1370,0.0001,78
1371,0.0001,927
1372,0.0001,880
1373,0.0001,3310
1374,0.0001,1384
1375,0.0001,23
1376,0.0001,824
1377,0.0001,838
1378,0.0001,315
1379,0.0001,1147
1380,0.0001,1677
1381,0.0001,231
1382,0.0001,16
1383,0.0001,715
1384,0.0001,31
1385,0.0001,170
1386,0.0001,838
1387,0.0001,800
1388,0.0001,249
1389,0.0001,23
1390,0.0001,169
1391,0.0001,78
1392,0.0001,172
1393,0.0001,2097
1394,0.0001,804
1395,0.0001,46
1396,0.0001,735
1397,0.0001,41
1398,0.0001,4171
1399,0.0001,179
1400,0.0001,108
1401,0.0001,216
1402,0.0001,82
1403,0.0001,62
1404,0.0001,88
1405,0.0001,247
1406,0.0001,248
1407,0.0001,1037
1408,0.0001,899
1409,0.0001,901
1410,0.0001,763
1411,0.0001,205
1412,0.0001,1075
1413,0.0001,917
1414,0.0001,1602
1415,0.0001,676
1416,0.0001,878
1417,0.0001,123
1418,0.0001,2402
1419,0.0001,159
1420,0.0001,124
1421,0.0001,2225
1422,0.0001,123
1423,0.0001,147
1424,0.0001,108
1425,0.0001,768
1426,0.0001,0
1427,0.0001,817
1428,0.0001,917
1429,0.0001,746
1430,0.0001,840
1431,0.0001,1685
1432,0.0001,32
1433,0.0001,89
1434,0.0001,638
1435,0.0001,863
1436,0.0001,1652
1437,0.0001,1757
1438,0.0001,31
1439,0.0001,763
1440,0.0001,3104
1441,0.0001,1145
1442,0.0001,162
1443,0.0001,31
1444,0.0001,62
1445,0.0001,78
1446,0.0001,123
1447,0.0001,971
1448,0.0001,298
1449,0.0001,147
1450,0.0001,3503
1451,0.0001,5574
1452,0.0001,781
1453,0.0001,125
1454,0.0001,68
1455,0.0001,770
1456,0.0001,712
1457,0.0001,832
1458,0.0001,1460
1459,0.0001,270
1460,0.0001,108
1461,0.0001,125
1462,0.0001,109
